SBD,Trường,Ngành,Tổ hợp,Năm,Điểm học sinh,Điểm chuẩn trung bình,Điểm chuẩn dự kiến,Chỉ tiêu,q0,Market trend,Xu hướng điểm chuẩn,Xác suất trúng tuyển
4659,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.5,15.0,15.25,129.42,129.42,0.5,0.0,0.9047
6218,SPK,công nghệ vật liệu,A00,2025,14.25,15.4,15.93,96.5,118.52,0.68,0.0,0.1571
4004,TYS,điều dưỡng,B00,2025,24.6,23.57,23.82,153.48,153.48,0.5,0.0,0.6857
24277,IUH,luật kinh tế,C00,2025,22.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.148
34904,GTS,kỹ thuật xây dựng,D01,2025,15.7,18.0,17.83,130.67,130.67,0.5,-0.6,0.1062
6419,QSB,trí tuệ nhân tạo,A00,2025,18.3,17.2,17.45,169.88,169.88,0.5,0.0,0.7006
19845,UFM,tài chính - ngân hàng,D01,2025,25.5,22.5,22.69,163.5,135.02,0.8,0.0,0.9432
8839,QSB,khoa học máy tính,D01,2025,20.5,21.0,21.25,122.69,122.69,0.5,0.0,0.3208
7382,QSC,an toàn thông tin,D01,2025,26.3,24.28,23.78,130.5,145.58,0.87,-1.49,0.9255
47027,NLS,quản lý tài nguyên và môi trường,C00,2025,18.25,15.0,15.25,141.5,129.8,0.68,0.0,0.9526
11076,SGD,sư phạm ngữ văn,C00,2025,25.75,28.11,28.36,139.2,139.2,0.5,0.0,0.0685
6492,HVU,thú y,A00,2025,11.0,18.0,18.32,155.5,152.43,0.68,0.0,0.0007
3102,QSX,quản lý giáo dục,C00,2025,11.5,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
11127,HSU,nghệ thuật,A01,2025,17.85,15.0,15.16,161.5,137.08,0.68,0.0,0.9364
32938,SPS,tâm lý học,C00,2025,26.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.4675
14275,TYS,điều dưỡng,B00,2025,21.65,23.57,23.82,153.48,153.48,0.5,0.0,0.1025
1203,IUH,công nghệ kỹ thuật ô tô,A00,2025,12.45,15.0,15.37,137.5,141.77,0.68,0.0,0.0512
11396,NTT,ngôn ngữ trung quốc,C00,2025,11.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.0474
769,HIU,ngôn ngữ trung quốc,C00,2025,17.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.852
17893,SPK,công nghệ sinh học,D01,2025,14.4,15.0,15.75,100.0,155.72,0.79,0.0,0.2059
13840,LPS,luật kinh tế,C00,2025,22.75,21.0,21.25,141.53,141.53,0.5,0.0,0.8176
71203,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
9478,SGD,sư phạm ngữ văn,C00,2025,26.5,28.11,28.36,139.2,139.2,0.5,0.0,0.1347
4983,SPS,tâm lý học,C00,2025,18.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0002
45694,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,16.5,15.0,15.25,129.42,129.42,0.5,0.0,0.7773
1572,KTA,công nghệ thông tin,A01,2025,25.85,23.8,24.05,132.31,132.31,0.5,-0.0,0.8581
9111,GTS,kỹ thuật xây dựng,D01,2025,18.15,18.0,17.83,130.67,130.67,0.5,-0.6,0.5793
1441,HSU,nghệ thuật,D01,2025,17.85,15.0,15.16,161.5,137.08,0.68,0.0,0.9364
11217,TYS,điều dưỡng,B00,2025,22.0,23.57,23.82,153.48,153.48,0.5,0.0,0.1394
28263,YDS,điều dưỡng,A00,2025,26.3,23.02,23.4,92.5,153.48,0.82,-0.61,0.9478
81590,NLS,quản lý tài nguyên và môi trường,C00,2025,18.0,15.0,15.25,141.5,129.8,0.68,0.0,0.9399
2809,QSB,khoa học máy tính,D01,2025,19.3,21.0,21.25,122.69,122.69,0.5,0.0,0.1246
13742,QST,quản lý tài nguyên và môi trường,A00,2025,22.6,21.5,22.07,100.0,129.8,0.68,0.0,0.6295
603,HVU,thú y,A00,2025,10.15,18.0,18.32,155.5,152.43,0.68,0.0,0.0003
61973,UFM,tài chính - ngân hàng,A00,2025,20.75,22.5,22.69,163.5,135.02,0.8,0.0,0.1256
10221,SPK,công nghệ sinh học,D01,2025,16.95,15.0,15.75,100.0,155.72,0.79,0.0,0.7685
2603,VLU,luật,C00,2025,15.25,15.0,15.38,135.5,137.77,0.73,-0.0,0.4675
12223,DCQ,luật kinh tế,C00,2025,16.5,16.0,16.25,141.53,141.53,0.5,0.0,0.5622
7394,QSX,quản lý giáo dục,C00,2025,9.5,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
31394,MBS,xã hội học,C00,2025,16.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.1824
240,QSC,an toàn thông tin,D01,2025,22.85,24.28,23.78,130.5,145.58,0.87,-1.49,0.2829
4572,LPS,luật kinh tế,C00,2025,19.0,21.0,21.25,141.53,141.53,0.5,0.0,0.0953
14022,HVU,thú y,A00,2025,19.65,18.0,18.32,155.5,152.43,0.68,0.0,0.7908
13520,SGD,sư phạm ngữ văn,C00,2025,18.25,28.11,28.36,139.2,139.2,0.5,0.0,0.0
83900,NTT,ngôn ngữ trung quốc,C00,2025,13.5,15.0,14.75,202.5,126.53,0.71,-0.0,0.2227
15936,SPS,tâm lý học,C00,2025,18.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.0003
3359,HIU,ngôn ngữ trung quốc,C00,2025,14.5,15.0,15.25,126.53,126.53,0.5,-0.0,0.3208
94153,YDS,điều dưỡng,A00,2025,25.75,23.02,23.4,92.5,153.48,0.82,-0.61,0.9129
694,MBS,xã hội học,C00,2025,20.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.9047
3610,KTA,kiến trúc,A01,2025,22.95,21.0,21.25,134.55,134.55,0.5,0.0,0.8455
2215,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,15.75,15.0,15.25,129.42,129.42,0.5,0.0,0.6225
7131,KTA,kiến trúc,A01,2025,23.4,21.0,21.25,134.55,134.55,0.5,0.0,0.8957
4160,UFM,tài chính - ngân hàng,D01,2025,24.1,22.5,22.69,163.5,135.02,0.8,0.0,0.8038
58095,GTS,kỹ thuật xây dựng,D01,2025,16.8,18.0,17.83,130.67,130.67,0.5,-0.6,0.2631
22224,TYS,điều dưỡng,B00,2025,26.1,23.57,23.82,153.48,153.48,0.5,0.0,0.9072
9264,HSU,nghệ thuật,D01,2025,17.4,15.0,15.16,161.5,137.08,0.68,0.0,0.9038
1558,NLS,quản lý tài nguyên và môi trường,C00,2025,16.0,15.0,15.25,141.5,129.8,0.68,0.0,0.6792
1612,QSC,an toàn thông tin,D01,2025,23.75,24.28,23.78,130.5,145.58,0.87,-1.49,0.4925
26854,QSB,khoa học máy tính,D01,2025,18.35,21.0,21.25,122.69,122.69,0.5,0.0,0.0522
3510,HVU,thú y,B00,2025,17.1,18.0,18.32,155.5,152.43,0.68,0.0,0.2279
606,QSX,quản lý giáo dục,C00,2025,21.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0027
6056,UFM,tài chính - ngân hàng,D01,2025,21.0,22.5,22.69,163.5,135.02,0.8,0.0,0.1558
9508,VLU,luật,C00,2025,15.75,15.0,15.38,135.5,137.77,0.73,-0.0,0.5915
1958,SPK,công nghệ sinh học,D01,2025,13.9,15.0,15.75,100.0,155.72,0.79,0.0,0.1359
7492,DCQ,luật kinh tế,C00,2025,19.25,16.0,16.25,141.53,141.53,0.5,0.0,0.9526
8902,QST,quản lý tài nguyên và môi trường,A00,2025,22.75,21.5,22.07,100.0,129.8,0.68,0.0,0.6637
77789,QSC,an toàn thông tin,D01,2025,23.35,24.28,23.78,130.5,145.58,0.87,-1.49,0.3941
4292,YDS,y khoa,A00,2025,12.3,24.0,24.93,80.0,147.72,0.95,0.0,0.0
11390,SPS,tâm lý học,C00,2025,24.5,26.45,26.38,151.5,133.53,0.68,-0.39,0.1324
34539,LPS,luật kinh tế,C00,2025,18.75,21.0,21.25,141.53,141.53,0.5,0.0,0.0759
5331,KTA,công nghệ thông tin,D01,2025,22.7,23.8,24.05,132.31,132.31,0.5,-0.0,0.2059
6860,GTS,kỹ thuật xây dựng,D01,2025,17.2,18.0,17.83,130.67,130.67,0.5,-0.6,0.3475
3454,QSB,khoa học máy tính,D01,2025,20.6,21.0,21.25,122.69,122.69,0.5,0.0,0.343
10398,HIU,quan hệ quốc tế,C00,2025,20.25,17.75,18.0,136.9,136.9,0.5,-0.0,0.9047
9765,NTT,ngôn ngữ trung quốc,C00,2025,12.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.1192
9833,HVU,thú y,B00,2025,20.2,18.0,18.32,155.5,152.43,0.68,0.0,0.8676
5728,UFM,tài chính - ngân hàng,D01,2025,24.55,22.5,22.69,163.5,135.02,0.8,0.0,0.8653
11925,QST,quản lý tài nguyên và môi trường,A00,2025,20.75,21.5,22.07,100.0,129.8,0.68,0.0,0.2108
6469,YDS,điều dưỡng,A00,2025,21.85,23.02,23.4,92.5,153.48,0.82,-0.61,0.1751
749,SGD,quản trị kinh doanh,D01,2025,25.65,22.97,23.22,111.56,111.56,0.5,-0.0,0.9191
31914,SPK,công nghệ sinh học,D01,2025,18.75,15.0,15.75,100.0,155.72,0.79,0.0,0.9526
2822,MBS,xã hội học,C00,2025,20.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.9047
9605,QSC,an toàn thông tin,D01,2025,21.65,24.28,23.78,130.5,145.58,0.87,-1.49,0.1062
28060,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.0,15.0,15.25,129.42,129.42,0.5,0.0,0.852
6631,QST,quản lý tài nguyên và môi trường,A00,2025,20.3,21.5,22.07,100.0,129.8,0.68,0.0,0.1455
4671,DCQ,luật kinh tế,C00,2025,19.0,16.0,16.25,141.53,141.53,0.5,0.0,0.9399
9948,NLS,quản lý tài nguyên và môi trường,C00,2025,12.5,15.0,15.25,141.5,129.8,0.68,0.0,0.0601
52075,VLU,luật,C00,2025,16.0,15.0,15.38,135.5,137.77,0.73,-0.0,0.6502
2327,NTT,ngôn ngữ trung quốc,C00,2025,15.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.5622
32209,YDS,điều dưỡng,A00,2025,23.45,23.02,23.4,92.5,153.48,0.82,-0.61,0.5125
3552,HIU,ngôn ngữ trung quốc,C00,2025,17.5,15.0,15.25,126.53,126.53,0.5,-0.0,0.9047
7242,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.75,15.0,15.25,129.42,129.42,0.5,0.0,0.9241
7645,QSX,quản lý giáo dục,C00,2025,16.0,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
10446,NLS,quản lý tài nguyên và môi trường,C00,2025,17.42,15.0,15.25,141.5,129.8,0.68,0.0,0.8975
860,KTA,công nghệ thông tin,A00,2025,18.35,23.8,24.05,132.31,132.31,0.5,-0.0,0.0033
2378,VLU,luật,C00,2025,14.0,15.0,15.38,135.5,137.77,0.73,-0.0,0.201
12367,QSC,an toàn thông tin,A00,2025,26.7,24.28,23.78,130.5,145.58,0.87,-1.49,0.9488
65247,DCQ,luật kinh tế,C00,2025,15.0,16.0,16.25,141.53,141.53,0.5,0.0,0.2227
7035,GTS,kỹ thuật môi trường,D01,2025,21.75,19.0,19.25,145.4,145.4,0.5,0.0,0.9241
4218,NTT,ngôn ngữ trung quốc,C00,2025,14.25,15.0,14.75,202.5,126.53,0.71,-0.0,0.3775
6489,KTA,công nghệ thông tin,A01,2025,26.45,23.8,24.05,132.31,132.31,0.5,-0.0,0.9168
11178,QSB,khoa học máy tính,A01,2025,22.6,21.0,21.25,122.69,122.69,0.5,0.0,0.7941
4617,IUH,luật kinh tế,C00,2025,22.5,23.5,23.75,141.53,141.53,0.5,-0.0,0.2227
11557,HSU,nghệ thuật,D01,2025,16.25,15.0,15.16,161.5,137.08,0.68,0.0,0.7484
10163,MBS,xã hội học,C00,2025,17.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.2227
6012,IUH,luật kinh tế,C00,2025,23.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.3208
324,HVU,thú y,A00,2025,11.3,18.0,18.32,155.5,152.43,0.68,0.0,0.0009
13432,QST,vật lý học,A00,2025,22.7,25.3,25.8,120.5,142.68,0.68,0.0,0.0431
12674,SGD,trí tuệ nhân tạo,A00,2025,24.2,22.27,22.52,169.88,169.88,0.5,-0.0,0.8429
14544,LPS,luật kinh tế,C00,2025,21.25,21.0,21.25,141.53,141.53,0.5,0.0,0.5
2433,UFM,tài chính - ngân hàng,D01,2025,21.65,22.5,22.69,163.5,135.02,0.8,0.0,0.2611
18602,HSU,thiết kế đồ họa,D01,2025,18.35,15.0,15.57,108.5,133.22,0.76,-0.0,0.9416
30407,HIU,ngôn ngữ trung quốc,C00,2025,17.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.8808
78480,LPS,luật kinh tế,C00,2025,18.42,21.0,21.25,141.53,141.53,0.5,0.0,0.0557
6001,IUH,luật kinh tế,C00,2025,21.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.0759
5537,TYS,điều dưỡng,B00,2025,23.25,23.57,23.82,153.48,153.48,0.5,0.0,0.3612
60292,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,16.5,15.0,15.25,129.42,129.42,0.5,0.0,0.7773
7447,YDS,điều dưỡng,B00,2025,20.7,23.02,23.4,92.5,153.48,0.82,-0.61,0.063
8258,NLS,quản lý tài nguyên và môi trường,C00,2025,13.25,15.0,15.25,141.5,129.8,0.68,0.0,0.1192
12564,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.5,15.33,15.91,116.5,129.42,0.68,0.2,0.9302
4246,DCQ,luật kinh tế,C00,2025,13.5,16.0,16.25,141.53,141.53,0.5,0.0,0.0601
3361,SPS,hóa học,A01,2025,24.55,21.6,21.81,130.0,115.33,0.68,0.0,0.9393
11105,SPK,công nghệ sinh học,D01,2025,9.45,15.0,15.75,100.0,155.72,0.79,0.0,0.0018
426,QSX,quản lý giáo dục,C00,2025,16.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
3923,MBS,xã hội học,C00,2025,15.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.0474
4867,GTS,kỹ thuật xây dựng,D01,2025,18.5,18.0,17.83,130.67,130.67,0.5,-0.6,0.6615
8549,SGD,sư phạm ngữ văn,C00,2025,9.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
17216,UFM,tài chính - ngân hàng,D01,2025,24.35,22.5,22.69,163.5,135.02,0.8,0.0,0.8402
1590,LPS,luật kinh tế,C00,2025,20.0,21.0,21.25,141.53,141.53,0.5,0.0,0.2227
17400,HSU,nghệ thuật,D01,2025,14.8,15.0,15.16,161.5,137.08,0.68,0.0,0.411
2316,TYS,điều dưỡng,B00,2025,25.85,23.57,23.82,153.48,153.48,0.5,0.0,0.8839
5361,NTT,ngôn ngữ trung quốc,C00,2025,16.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.7773
22295,HIU,ngôn ngữ trung quốc,C00,2025,12.75,15.0,15.25,126.53,126.53,0.5,-0.0,0.0759
4016,QSB,khoa học máy tính,A01,2025,23.2,21.0,21.25,122.69,122.69,0.5,0.0,0.8754
15054,QSX,quản lý giáo dục,C00,2025,10.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
2334,IUH,luật kinh tế,C00,2025,21.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.0759
1870,HVU,thú y,A00,2025,17.75,18.0,18.32,155.5,152.43,0.68,0.0,0.3612
13913,SPK,công nghệ sinh học,D01,2025,17.25,15.0,15.75,100.0,155.72,0.79,0.0,0.8176
4520,SPS,giáo dục tiểu học,C00,2025,10.75,27.5,28.12,100.0,138.98,0.68,0.0,0.0
3763,QST,quản lý tài nguyên và môi trường,A00,2025,22.45,21.5,22.07,100.0,129.8,0.68,0.0,0.5939
40859,KTA,công nghệ thông tin,A01,2025,24.85,23.8,24.05,132.31,132.31,0.5,-0.0,0.69
8530,QSC,an toàn thông tin,D01,2025,24.6,24.28,23.78,130.5,145.58,0.87,-1.49,0.6942
9098,SGD,sư phạm ngữ văn,C00,2025,20.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0004
4929,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.75,15.33,15.91,116.5,129.42,0.68,0.2,0.9448
5819,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.0,15.0,15.25,129.42,129.42,0.5,0.0,0.852
46617,IUH,luật kinh tế,C00,2025,21.5,23.5,23.75,141.53,141.53,0.5,-0.0,0.0953
1235,GTS,luật,D01,2025,23.8,21.0,21.25,137.77,137.77,0.5,-0.0,0.9276
16995,SPS,tâm lý học,C00,2025,21.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0046
9728,HSU,nghệ thuật,D01,2025,16.85,15.0,15.16,161.5,137.08,0.68,0.0,0.8442
9917,YDS,dược học,A01,2025,24.35,24.0,24.82,86.5,139.02,0.89,0.0,0.3846
7234,QSB,trí tuệ nhân tạo,A01,2025,16.5,17.2,17.45,169.88,169.88,0.5,0.0,0.2789
15503,NLS,quản lý tài nguyên và môi trường,C00,2025,17.25,15.0,15.25,141.5,129.8,0.68,0.0,0.8808
1131,DCQ,luật kinh tế,C00,2025,18.5,16.0,16.25,141.53,141.53,0.5,0.0,0.9047
2913,QSX,quản lý giáo dục,C00,2025,14.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
2578,NTT,ngôn ngữ trung quốc,C00,2025,11.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.0474
4437,MBS,xã hội học,C00,2025,16.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.1192
48147,LPS,luật kinh tế,C00,2025,20.5,21.0,21.25,141.53,141.53,0.5,0.0,0.3208
40069,HIU,ngôn ngữ trung quốc,C00,2025,15.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.5
4462,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,13.75,15.0,15.25,129.42,129.42,0.5,0.0,0.1824
4069,NLS,quản lý tài nguyên và môi trường,C00,2025,13.75,15.0,15.25,141.5,129.8,0.68,0.0,0.1824
6261,SGD,sư phạm ngữ văn,C00,2025,25.75,28.11,28.36,139.2,139.2,0.5,0.0,0.0685
87780,QSC,khoa học máy tính,D01,2025,22.5,25.57,25.51,95.5,122.69,0.89,-1.04,0.047
1870,UFM,tài chính - ngân hàng,D01,2025,20.3,22.5,22.69,163.5,135.02,0.8,0.0,0.0839
12624,KTA,kiến trúc,A01,2025,22.7,21.0,21.25,134.55,134.55,0.5,0.0,0.81
13422,QST,công nghệ vật liệu,A00,2025,27.05,24.0,24.25,118.52,118.52,0.5,-0.0,0.9427
10443,QSX,quản lý giáo dục,C00,2025,14.5,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
3485,GTS,kỹ thuật xây dựng,D01,2025,19.85,18.0,17.83,130.67,130.67,0.5,-0.6,0.8829
12821,VLU,luật,C00,2025,13.5,15.0,15.38,135.5,137.77,0.73,-0.0,0.1324
8008,YDS,điều dưỡng,A00,2025,21.75,23.02,23.4,92.5,153.48,0.82,-0.61,0.1611
6099,DCQ,luật kinh tế,C00,2025,14.25,16.0,16.25,141.53,141.53,0.5,0.0,0.1192
3162,MBS,xã hội học,C00,2025,20.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.9047
9535,SPS,tâm lý học,C00,2025,24.75,26.45,26.38,151.5,133.53,0.68,-0.39,0.1638
41759,QSB,khoa học máy tính,A01,2025,23.05,21.0,21.25,122.69,122.69,0.5,0.0,0.8581
7796,NTT,ngôn ngữ trung quốc,C00,2025,16.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.8808
2393,HVU,thú y,B00,2025,20.65,18.0,18.32,155.5,152.43,0.68,0.0,0.9113
33323,UFM,tài chính - ngân hàng,D01,2025,23.3,22.5,22.69,163.5,135.02,0.8,0.0,0.6479
102059,SGD,sư phạm ngữ văn,C00,2025,10.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
74574,QSC,an toàn thông tin,D01,2025,21.5,24.28,23.78,130.5,145.58,0.87,-1.49,0.0928
19605,LPS,luật kinh tế,C00,2025,18.75,21.0,21.25,141.53,141.53,0.5,0.0,0.0759
7995,HIU,ngôn ngữ trung quốc,C00,2025,17.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.852
1244,KTA,công nghệ thông tin,D01,2025,14.6,23.8,24.05,132.31,132.31,0.5,-0.0,0.0001
5473,DCQ,luật kinh tế,C00,2025,19.25,16.0,16.25,141.53,141.53,0.5,0.0,0.9526
9031,HVU,thú y,A00,2025,19.9,18.0,18.32,155.5,152.43,0.68,0.0,0.8292
9920,QST,quản lý tài nguyên và môi trường,A00,2025,22.9,21.5,22.07,100.0,129.8,0.68,0.0,0.6964
20582,QSX,quản lý giáo dục,C00,2025,6.5,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
6740,SPK,công nghệ sinh học,D01,2025,15.7,15.0,15.75,100.0,155.72,0.79,0.0,0.4875
16358,MBS,xã hội học,C00,2025,20.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.852
6904,HSU,nghệ thuật,A01,2025,14.85,15.0,15.16,161.5,137.08,0.68,0.0,0.4231
11277,KSA,quản trị khách sạn,C00,2025,19.0,16.0,16.25,119.73,119.73,0.5,0.0,0.9399
2535,VLU,tâm lý học,C00,2025,19.5,16.0,16.56,103.5,133.53,0.68,0.0,0.9498
7035,SPK,công nghệ sinh học,A01,2025,16.5,15.0,15.75,100.0,155.72,0.79,0.0,0.6792
3300,SPK,công nghệ sinh học,B00,2025,13.1,15.0,15.75,100.0,155.72,0.79,0.0,0.066
2640,GTS,kỹ thuật xây dựng,D01,2025,17.6,18.0,17.83,130.67,130.67,0.5,-0.6,0.4428
9000,SPS,giáo dục tiểu học,C00,2025,11.5,27.5,28.12,100.0,138.98,0.68,0.0,0.0
10864,HVU,thú y,B00,2025,18.05,18.0,18.32,155.5,152.43,0.68,0.0,0.4329
11322,UFM,tài chính - ngân hàng,D01,2025,24.6,22.5,22.69,163.5,135.02,0.8,0.0,0.871
11559,LPS,luật kinh tế,C00,2025,19.5,21.0,21.25,141.53,141.53,0.5,0.0,0.148
24692,NLS,quản lý tài nguyên và môi trường,C00,2025,17.0,15.0,15.25,141.5,129.8,0.68,0.0,0.852
2198,HIU,quản lý giáo dục,C00,2025,19.25,16.0,16.25,153.02,153.02,0.5,0.0,0.9526
64767,HSU,nghệ thuật,D01,2025,14.4,15.0,15.16,161.5,137.08,0.68,0.0,0.3186
2672,IUH,luật kinh tế,C00,2025,21.5,23.5,23.75,141.53,141.53,0.5,-0.0,0.0953
6826,QSB,trí tuệ nhân tạo,A01,2025,19.45,17.2,17.45,169.88,169.88,0.5,0.0,0.8808
1180,NTT,ngôn ngữ trung quốc,C00,2025,12.5,15.0,14.75,202.5,126.53,0.71,-0.0,0.0953
12035,KTA,kiến trúc,A01,2025,19.95,21.0,21.25,134.55,134.55,0.5,0.0,0.2142
1445,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,12.75,15.0,15.25,129.42,129.42,0.5,0.0,0.0759
503,DCQ,luật kinh tế,C00,2025,19.25,16.0,16.25,141.53,141.53,0.5,0.0,0.9526
71737,QSC,an toàn thông tin,D01,2025,24.35,24.28,23.78,130.5,145.58,0.87,-1.49,0.6388
443,IUH,luật kinh tế,C00,2025,22.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.1824
5604,MBS,xã hội học,C00,2025,20.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.8808
11976,NLS,quản lý tài nguyên và môi trường,C00,2025,13.75,15.0,15.25,141.5,129.8,0.68,0.0,0.1824
11376,SGD,sư phạm ngữ văn,C00,2025,10.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
5890,YDS,điều dưỡng,A00,2025,25.75,23.02,23.4,92.5,153.48,0.82,-0.61,0.9129
1673,VLU,luật,C00,2025,17.0,15.0,15.38,135.5,137.77,0.73,-0.0,0.8348
11312,NTT,ngôn ngữ trung quốc,C00,2025,15.5,15.0,14.75,202.5,126.53,0.71,-0.0,0.6792
4383,NTT,ngôn ngữ trung quốc,C00,2025,12.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.0601
6505,HIU,ngôn ngữ trung quốc,C00,2025,14.75,15.0,15.25,126.53,126.53,0.5,-0.0,0.3775
93711,QST,quản lý tài nguyên và môi trường,A01,2025,23.7,21.5,22.07,100.0,129.8,0.68,0.0,0.8362
14309,QSX,quản lý giáo dục,C00,2025,15.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
1721,SPS,tâm lý học,C00,2025,24.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0847
97395,GTS,kỹ thuật xây dựng,D01,2025,19.95,18.0,17.83,130.67,130.67,0.5,-0.6,0.8928
36538,SGD,sư phạm ngữ văn,C00,2025,26.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0863
10281,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,14.75,15.0,15.25,129.42,129.42,0.5,0.0,0.3775
13133,NLS,quản lý tài nguyên và môi trường,C00,2025,14.5,15.0,15.25,141.5,129.8,0.68,0.0,0.3208
6944,LPS,luật kinh tế,C00,2025,20.0,21.0,21.25,141.53,141.53,0.5,0.0,0.2227
54297,VLU,luật,C00,2025,14.25,15.0,15.38,135.5,137.77,0.73,-0.0,0.2442
12529,YDS,điều dưỡng,A00,2025,22.85,23.02,23.4,92.5,153.48,0.82,-0.61,0.3659
13835,HVU,thú y,B00,2025,17.2,18.0,18.32,155.5,152.43,0.68,0.0,0.246
1949,IUH,luật kinh tế,C00,2025,23.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.3208
15276,MBS,xã hội học,C00,2025,20.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.8808
7713,QST,quản lý tài nguyên và môi trường,A00,2025,24.3,21.5,22.07,100.0,129.8,0.68,0.0,0.9029
11571,HSU,nghệ thuật,D01,2025,15.3,15.0,15.16,161.5,137.08,0.68,0.0,0.5349
15797,QSB,khoa học máy tính,A00,2025,21.15,21.0,21.25,122.69,122.69,0.5,0.0,0.475
8896,LPS,luật kinh tế,C00,2025,20.5,21.0,21.25,141.53,141.53,0.5,0.0,0.3208
8200,SPK,công nghệ sinh học,D01,2025,14.25,15.0,15.75,100.0,155.72,0.79,0.0,0.1824
81386,QSB,trí tuệ nhân tạo,A00,2025,16.55,17.2,17.45,169.88,169.88,0.5,0.0,0.2891
15694,KTA,kiến trúc,A01,2025,25.0,21.0,21.25,134.55,134.55,0.5,0.0,0.977
1081,IUH,luật kinh tế,C00,2025,23.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.3775
9698,UFM,tài chính - ngân hàng,D01,2025,23.45,22.5,22.69,163.5,135.02,0.8,0.0,0.6814
321,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
26927,GTS,kỹ thuật xây dựng,D01,2025,16.85,18.0,17.83,130.67,130.67,0.5,-0.6,0.2729
4631,DCQ,luật kinh tế,C00,2025,13.25,16.0,16.25,141.53,141.53,0.5,0.0,0.0474
7486,HIU,ngôn ngữ trung quốc,C00,2025,18.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.9399
6090,QSX,quản lý giáo dục,C00,2025,23.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0323
14844,KSA,logistics và quản lý chuỗi cung ứng,C00,2025,22.0,19.0,19.25,119.38,119.38,0.5,0.0,0.9399
7409,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.75,15.33,15.91,116.5,129.42,0.68,0.2,0.9448
