Ngành,Mức điểm đầu vào,Trường đại học,Điểm chuẩn,Tổ hợp,Năm,Ghi chú,Mã trường
thiết kế đồ họa,Thấp,NTT - Đại học Nguyễn Tất Thành,15.0,D01,2024,,NTT
tâm lý học,Thấp,NTT - Đại học Nguyễn Tất Thành,15.0,B00,2024,,NTT
tâm lý học,Thấp,NTT - Đại học Nguyễn Tất Thành,15.0,C00,2024,,NTT
tâm lý học,Thấp,NTT - Đại học Nguyễn Tất Thành,15.0,D01,2024,,NTT
y khoa,Thấp,NTT - Đại học Nguyễn Tất Thành,15.0,A00,2024,,NTT
y khoa,Thấp,NTT - Đại học Nguyễn Tất Thành,15.0,A01,2024,,NTT
y khoa,Thấp,NTT - Đại học Nguyễn Tất Thành,15.0,B00,2024,,NTT
y khoa,Thấp,NTT - Đại học Nguyễn Tất Thành,23.0,B00,2024,,NTT
công nghệ sinh học,Cao,NLS - Đại học Nông Lâm TP.HCM,23.25,A00,2024,,NLS
công nghệ sinh học,Cao,NLS - Đại học Nông Lâm TP.HCM,23.25,B00,2024,,NLS
công nghệ sinh học,Cao,NLS - Đại học Nông Lâm TP.HCM,23.25,A01,2024,Chương trình nâng cao,NLS
công nghệ sinh học,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
công nghệ sinh học,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
công nghệ sinh học,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
công nghệ sinh học,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,A00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,A01,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,B00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,A00,2024,Chương trình nâng cao,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,A01,2024,Chương trình nâng cao,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,B00,2024,Chương trình nâng cao,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,A00,2024,Chương trình tiên tiến,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,A01,2024,Chương trình tiên tiến,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,B00,2024,Chương trình tiên tiến,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,D01,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,A00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,B00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,D01,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A01,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
công nghệ thực phẩm,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,D01,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,A00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,A01,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,22.5,B00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,18.0,A00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,18.0,A01,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,18.0,D01,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,A00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,B00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,A01,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,D01,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A01,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
nông nghiệp,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,D01,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,20.0,A00,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,20.0,A01,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,20.0,B00,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,C00,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A01,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A01,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
quản lý tài nguyên và môi trường,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,D01,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,21.25,A00,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,21.25,A01,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,21.25,D01,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A01,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A01,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
quản lý đất đai,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,D01,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,24.5,A00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,24.5,B00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,25.0,A00,2024,Chương trình tiên tiến,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,25.0,B00,2024,Chương trình tiên tiến,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,A00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,B00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,17.5,A00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,17.5,B00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,A00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,16.0,B00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,D01,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,D01,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,A01,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,B00,2024,,NLS
thú y,Cao,NLS - Đại học Nông Lâm TP.HCM,15.0,D01,2024,,NLS
dược học,Trung bình,HIU - Đại học Quốc tế Hồng Bàng,21.0,A00,2024,,HIU
dược học,Trung bình,HIU - Đại học Quốc tế Hồng Bàng,21.0,B00,2024,,HIU
y khoa,Trung bình,HIU - Đại học Quốc tế Hồng Bàng,22.5,A00,2024,,HIU
y khoa,Trung bình,HIU - Đại học Quốc tế Hồng Bàng,22.5,B00,2024,,HIU
điều dưỡng,Trung bình,HIU - Đại học Quốc tế Hồng Bàng,19.0,A00,2024,,HIU
điều dưỡng,Trung bình,HIU - Đại học Quốc tế Hồng Bàng,19.0,B00,2024,,HIU
giáo dục tiểu học,Trung bình,SGD - Đại học Sài Gòn,25.39,D01,2024,,SGD
quản lý giáo dục,Trung bình,SGD - Đại học Sài Gòn,23.89,D01,2024,,SGD
sư phạm hóa học,Trung bình,SGD - Đại học Sài Gòn,26.96,A00,2024,,SGD
sư phạm ngữ văn,Trung bình,SGD - Đại học Sài Gòn,28.11,C00,2024,,SGD
sư phạm tiếng anh,Trung bình,SGD - Đại học Sài Gòn,27.0,D01,2024,,SGD
sư phạm toán,Trung bình,SGD - Đại học Sài Gòn,27.0,A00,2024,,SGD
sư phạm toán,Trung bình,SGD - Đại học Sài Gòn,26.75,A01,2024,,SGD
sư phạm vật lý,Trung bình,SGD - Đại học Sài Gòn,26.43,A00,2024,,SGD
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,24.75,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,24.75,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,24.75,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.0,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.0,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.0,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.39,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.39,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.39,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,17.0,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,17.0,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,17.0,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A00,2024,Chương trình CLC,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,Chương trình CLC,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,Chương trình CLC,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,23.4,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,23.4,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,23.4,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,22.85,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,22.85,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,22.85,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.3,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.3,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.3,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.0,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.0,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.0,B00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.0,D01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.0,A00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.0,A01,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.0,B00,2024,,SPK
công nghệ kỹ thuật ô tô,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D01,2024,,SPK
công nghệ sinh học,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,B00,2024,,SPK
công nghệ sinh học,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,,SPK
công nghệ sinh học,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,,SPK
công nghệ sinh học,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,B00,2024,Chương trình đào tạo kỹ sư làm việc Nhật Bản,SPK
công nghệ sinh học,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,Chương trình đào tạo kỹ sư làm việc Nhật Bản,SPK
công nghệ sinh học,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,Chương trình đào tạo kỹ sư làm việc Nhật Bản,SPK
công nghệ vật liệu,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,23.33,A00,2024,,SPK
công nghệ vật liệu,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,23.33,A01,2024,,SPK
công nghệ vật liệu,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.4,A00,2024,,SPK
công nghệ vật liệu,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.4,A01,2024,,SPK
công nghệ vật liệu,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.4,B00,2024,,SPK
công nghệ vật liệu,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,15.4,D01,2024,,SPK
kỹ thuật môi trường,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,22.0,A00,2024,,SPK
kỹ thuật môi trường,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,22.0,B00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.35,A00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.35,A01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,25.35,D01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,26.14,A00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,26.14,A01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,26.14,D01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.5,A00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.5,A01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.5,D01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,23.19,A00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,23.19,A01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,23.19,D01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.3,A00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.3,A01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.3,D01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.0,A00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.0,A01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.0,B00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,20.0,D01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.0,A00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.0,A01,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.0,B00,2024,,SPK
tự động hóa,Trung bình,SPK - Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D01,2024,,SPK
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.2,D01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.26,D01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,26.13,A00,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,26.13,A01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,26.13,D01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,24.73,A00,2024,Phân hiệu Long An,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,24.73,A01,2024,Phân hiệu Long An,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,24.73,D01,2024,Phân hiệu Long An,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.9,D01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.75,C00,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.75,D01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,26.5,C00,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,26.5,D01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.5,A00,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.5,C00,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.5,D01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.5,B00,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.39,D01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.39,A01,2024,,SPS
giáo dục tiểu học,Trung bình,SPS - Đại học Sư phạm TP.HCM,27.39,A00,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,21.3,A00,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,21.3,B00,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,24.9,A00,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,24.9,B00,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,15.0,B00,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,15.0,A01,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,15.0,D01,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,21.6,A00,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,21.6,A01,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,21.6,B00,2024,,SPS
hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,21.6,D01,2024,,SPS
ngôn ngữ anh,Trung bình,SPS - Đại học Sư phạm TP.HCM,26.99,D01,2024,,SPS
ngôn ngữ anh,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.86,D01,2024,,SPS
ngôn ngữ anh,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.94,D01,2024,,SPS
ngôn ngữ anh,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.94,A01,2024,,SPS
ngôn ngữ anh,Trung bình,SPS - Đại học Sư phạm TP.HCM,24.57,D01,2024,,SPS
ngôn ngữ anh,Trung bình,SPS - Đại học Sư phạm TP.HCM,15.5,A01,2024,,SPS
ngôn ngữ anh,Trung bình,SPS - Đại học Sư phạm TP.HCM,15.5,D01,2024,,SPS
ngôn ngữ hàn quốc,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.02,D01,2024,,SPS
ngôn ngữ nhật,Trung bình,SPS - Đại học Sư phạm TP.HCM,23.77,D01,2024,,SPS
ngôn ngữ pháp,Trung bình,SPS - Đại học Sư phạm TP.HCM,22.7,D01,2024,,SPS
ngôn ngữ trung quốc,Trung bình,SPS - Đại học Sư phạm TP.HCM,26.74,D01,2024,,SPS
ngôn ngữ trung quốc,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.05,D01,2024,,SPS
ngôn ngữ trung quốc,Trung bình,SPS - Đại học Sư phạm TP.HCM,26.14,D01,2024,,SPS
ngôn ngữ trung quốc,Trung bình,SPS - Đại học Sư phạm TP.HCM,22.0,A01,2024,,SPS
ngôn ngữ trung quốc,Trung bình,SPS - Đại học Sư phạm TP.HCM,22.0,D01,2024,,SPS
quản lý giáo dục,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.22,D01,2024,,SPS
quản lý giáo dục,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.22,A00,2024,,SPS
quản lý giáo dục,Trung bình,SPS - Đại học Sư phạm TP.HCM,25.22,A01,2024,,SPS
sư phạm hóa học,Trung bình,SPS - Đại học Sư phạm TP.HCM,24.44,A00,2024,,SPS
