StudentID,Toan,NguVan,VatLy,HoaHoc,SinhHoc,LichSu,DiaLy,GDCD,NgoaiNgu,Interests,Tohopthi,Major_1,Score_1,Subject_Group_1,Major_2,Score_2,Subject_Group_2,Major_3,Score_3,Subject_Group_3
S08799,9.0,7.5,8.0,1.5,4.0,,,,7.6,"Y học,Toán học,Lập trình",TN,trí tuệ nhân tạo,0.678,A01,khoa học máy tính,0.678,A01,khoa học dữ liệu và trí tuệ nhân tạo,0.588,A01
S08800,6.0,7.25,,,,5.5,5.75,6.0,6.0,"Dịch vụ khách hàng,Tài chính,Y học",XH,bảo hiểm,0.577,D01,thú y,0.497,D01,quản trị khách sạn,0.497,D01
S08801,4.2,4.0,,,,5.25,6.25,8.25,4.4,"Ngoại ngữ,Nghệ thuật,Cơ khí",XH,quản trị kinh doanh quốc tế,0.477,C20,ngôn ngữ hàn quốc,0.432,D66,quản lý tài nguyên và môi trường,0.287,C20
S08802,6.8,8.0,,,,3.75,5.5,7.75,3.8,"Kinh doanh,Dạy học,Sáng tạo",XH,marketing,0.611,C04,quan hệ công chúng,0.578,D01,kỹ thuật phần mềm,0.551,C14
S08803,6.0,8.0,,,,6.0,7.5,6.75,3.8,"Sáng tạo,Quảng cáo,Lãnh đạo",XH,digital marketing,0.637,C04,marketing,0.627,C04,quan hệ công chúng,0.567,D01
S08804,8.6,9.25,,,,8.0,7.25,8.75,8.2,"Quảng cáo,Kỹ thuật,Văn học",XH,digital marketing,0.597,D01,marketing,0.587,D01,kỹ thuật môi trường,0.587,D01
S08805,7.4,7.25,7.0,7.0,6.5,,,,7.2,"Chăm sóc sức khỏe,Nông nghiệp,Thể thao",TN,thú y,0.531,D01,quản lý bệnh viện,0.531,D01,điều dưỡng,0.528,D07
S08806,5.4,8.0,,,,9.5,10.0,9.5,4.8,"Quảng cáo,Giúp đỡ người khác,Văn học",XH,tâm lý học,0.607,C20,digital marketing,0.562,C04,marketing,0.552,C04
S08807,7.4,5.25,5.0,3.75,6.75,,,,5.6,"Môi trường,Động vật,Nghệ thuật",TN,thú y,0.503,D08,công nghệ sinh học,0.503,D08,kỹ thuật môi trường,0.483,D01
S08808,6.2,8.0,,,,8.25,7.0,8.25,6.4,"Luật pháp,Sáng tạo,Quản lý",XH,quản lý tài nguyên và môi trường,0.55,C20,kỹ thuật phần mềm,0.549,C14,quản trị khách sạn,0.542,D14
S08809,8.6,8.75,,,,7.5,9.5,9.5,10.0,"Sáng tạo,Du lịch,Thiết kế",XH,kiến trúc,0.695,D01,thiết kế đồ họa,0.685,D01,thiết kế nội thất,0.685,D01
S08810,9.2,8.0,8.0,7.5,6.75,,,,5.8,"Toán học,Văn học,Lập trình",TN,trí tuệ nhân tạo,0.679,A00,khoa học máy tính,0.679,A00,khoa học dữ liệu và trí tuệ nhân tạo,0.589,A00
S08811,7.4,8.25,,,,6.75,7.5,8.0,4.6,"Quảng cáo,Truyền thông,Nghệ thuật",XH,digital marketing,0.659,C04,marketing,0.649,C04,quan hệ công chúng,0.6,D01
S08812,8.6,7.75,,,,8.0,8.5,8.5,8.0,"Luật pháp,Kỹ thuật,Ngoại ngữ",XH,quản trị dịch vụ du lịch và lữ hành,0.575,D84,kỹ thuật xây dựng,0.575,D84,quản trị khách sạn,0.568,D09
S08813,8.2,7.75,,,,5.25,5.25,7.25,6.2,"Thiết kế,Chính trị,Kỹ thuật",XH,kỹ thuật điện - điện tử,0.635,D01,kỹ thuật xây dựng,0.635,D01,công nghệ vật liệu,0.625,D01
S08814,8.4,8.0,7.0,8.25,8.0,,,,8.2,"Cơ khí,Ngoại ngữ,Chăm sóc sức khỏe",TN,tự động hóa,0.581,D07,răng - hàm - mặt,0.571,D07,thú y,0.571,D07
S08815,5.8,7.5,,,,6.75,7.25,9.25,4.4,"Quảng cáo,Nghệ thuật,Động vật",XH,digital marketing,0.524,C04,marketing,0.514,C04,quan hệ công chúng,0.479,D14
S08816,5.8,6.5,2.75,2.25,5.0,,,,3.4,"Thiên nhiên,Môi trường,Luật pháp",TN,quản lý tài nguyên và môi trường,0.549,D01,nông nghiệp,0.541,B03,quản lý đất đai,0.529,D01
S08817,4.8,8.0,,,,6.0,7.0,9.0,3.0,"Dịch vụ khách hàng,Văn học,Thiết kế",XH,quản trị dịch vụ du lịch và lữ hành,0.507,D66,công nghệ kỹ thuật ô tô,0.494,C04,quản trị khách sạn,0.48,D15
S08818,7.4,8.75,,,,7.5,9.5,9.5,8.4,"Ngoại ngữ,Lãnh đạo,Văn học",XH,ngôn ngữ pháp,0.637,D01,quản trị kinh doanh quốc tế,0.6,C20,quản trị khách sạn,0.595,D15
S08819,7.2,8.5,4.5,3.0,5.25,,,,3.2,"Nghiên cứu,Môi trường,Truyền thông",TN,công nghệ sinh học,0.619,B03,kỹ thuật môi trường,0.592,D01,quản lý tài nguyên và môi trường,0.592,D01
S08820,6.6,7.25,3.0,4.5,4.25,,,,6.0,"Thống kê,Hóa học,Luật pháp",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.525,D01,khoa học dữ liệu,0.515,D01,công nghệ sinh học,0.505,D01
S08821,3.4,7.75,,,,4.5,5.25,5.25,2.2,"Nghệ thuật,Đọc sách,Kỹ thuật",XH,công nghệ kỹ thuật ô tô,0.449,C04,ngôn ngữ anh,0.423,D15,quản lý tài nguyên và môi trường,0.283,C20
S08822,7.0,8.0,,,,5.75,6.75,7.75,6.4,"Sáng tạo,Dạy học,Ẩm thực",XH,công nghệ thực phẩm,0.625,D01,kỹ thuật phần mềm,0.553,C14,digital marketing,0.54,C04
S08823,7.8,8.0,8.25,7.75,7.5,,,,8.0,"Tự động hóa,Sáng tạo,Hóa học",TN,công nghệ thực phẩm,0.661,A01,tự động hóa,0.571,A01,kỹ thuật phần mềm,0.571,A01
S08824,7.4,7.25,,,,5.75,8.0,9.0,4.6,"Giao tiếp,Ngoại ngữ,Luật pháp",XH,quản trị kinh doanh quốc tế,0.653,C20,quản trị khách sạn,0.605,D15,ngôn ngữ hàn quốc,0.588,D66
S08825,6.8,7.25,,,,3.25,6.0,7.0,3.2,"Du lịch,Đọc sách,Thiên nhiên",XH,ngôn ngữ anh,0.55,D01,quản lý tài nguyên và môi trường,0.51,C20,quản trị dịch vụ du lịch và lữ hành,0.507,C04
S08826,5.6,9.0,,,,8.25,8.0,9.0,7.4,"Tài chính,Sáng tạo,Dạy học",XH,kỹ thuật phần mềm,0.565,C14,quan hệ công chúng,0.559,D14,digital marketing,0.551,C04
S08827,2.6,7.0,,,,4.5,7.25,6.25,4.0,"Quảng cáo,Giáo dục,Văn hóa",XH,quản trị kinh doanh quốc tế,0.503,C20,quản trị dịch vụ du lịch và lữ hành,0.483,D15,quan hệ quốc tế,0.463,D15
S08828,6.8,5.75,,,,8.25,9.25,8.5,5.6,"Ẩm thực,Nghệ thuật,Khoa học",XH,công nghệ thực phẩm,0.582,D01,quản lý tài nguyên và môi trường,0.553,C20,công nghệ sinh học,0.531,C04
S08829,7.2,8.25,7.75,6.0,4.5,,,,5.6,"Nông nghiệp,Máy tính,Sáng tạo",TN,kỹ thuật phần mềm,0.631,D01,thiết kế đồ họa,0.601,D01,an toàn thông tin,0.531,D01
S08830,7.8,8.75,,,,7.5,7.5,8.5,6.6,"Sáng tạo,Tài chính,Chăm sóc sức khỏe",XH,kỹ thuật phần mềm,0.584,C14,digital marketing,0.571,C04,marketing,0.561,C04
S08831,3.4,5.75,,,,4.5,6.25,8.25,4.4,"Thể thao,Thiết kế,Nghiên cứu",XH,quản lý tài nguyên và môi trường,0.51,C20,kỹ thuật xây dựng,0.454,D84,công nghệ sinh học,0.445,C04
S08832,7.2,7.25,,,,7.5,7.75,8.0,5.8,"Thiết kế,Thể thao,Nông nghiệp",XH,thiết kế thời trang,0.584,D14,công nghệ kỹ thuật ô tô,0.526,C04,kỹ thuật xây dựng,0.52,D84
S08833,6.6,8.25,,,,7.25,7.25,8.75,7.8,"Văn học,Dịch vụ khách hàng,Quản lý",XH,quản trị dịch vụ du lịch và lữ hành,0.671,D66,quản trị khách sạn,0.651,D14,quản lý tài nguyên và môi trường,0.563,C20
S08834,7.6,7.75,8.0,4.25,7.0,,,,9.0,"Ngoại ngữ,Môi trường,Hóa học",TN,công nghệ sinh học,0.668,A01,hóa học,0.648,A01,quản trị khách sạn,0.568,A01
S08835,4.8,6.25,,,,6.75,7.5,8.25,3.8,"Đọc sách,Giáo dục,Bảo mật thông tin",XH,an toàn thông tin,0.507,C14,ngôn ngữ anh,0.454,D15,quản lý tài nguyên và môi trường,0.333,C20
S08836,4.2,6.5,,,,3.5,7.0,7.0,2.4,"Quảng cáo,Ẩm thực,Công nghệ",XH,công nghệ kỹ thuật ô tô,0.466,C04,quản lý tài nguyên và môi trường,0.313,C20,quản trị kinh doanh quốc tế,0.303,C20
S08837,7.4,8.75,,,,7.75,8.0,8.25,7.6,"Đọc sách,Truyền thông,Văn hóa",XH,ngôn ngữ anh,0.645,D15,ngôn ngữ hàn quốc,0.638,D66,nghệ thuật,0.631,D14
S08838,6.2,5.25,3.75,3.25,4.75,,,,8.6,"Ngoại ngữ,Tự động hóa,Khoa học",TN,tự động hóa,0.517,D01,thú y,0.507,D01,quản trị khách sạn,0.507,D01
S08839,8.6,6.5,8.75,5.25,5.5,,,,9.0,"Thiên nhiên,Giao tiếp,Phân tích dữ liệu",TN,logistics và quản lý chuỗi cung ứng,0.701,A01,quản trị kinh doanh,0.681,A01,quản trị nhân lực,0.681,A01
S08840,3.6,6.25,,,,5.75,5.75,7.0,3.2,"Ngoại ngữ,Chính trị,Đọc sách",XH,quan hệ quốc tế,0.523,D14,ngôn ngữ anh,0.523,D14,quản trị kinh doanh quốc tế,0.483,C20
S08841,7.0,5.75,,,,6.5,7.0,6.75,5.8,"Thiết kế,Giao tiếp,Giúp đỡ người khác",XH,tâm lý học,0.587,D01,quản trị nhân lực,0.577,D01,kỹ thuật xây dựng,0.501,D84
S08842,6.6,7.5,,,,8.25,8.75,9.0,4.4,"Dịch vụ khách hàng,Ngoại ngữ,Thống kê",XH,quản trị dịch vụ du lịch và lữ hành,0.645,C04,quản trị khách sạn,0.615,D15,bảo hiểm,0.567,D01
S08843,2.8,6.25,,,,9.0,8.0,8.75,3.6,"Văn hóa,Thể thao,Nông nghiệp",XH,thiết kế thời trang,0.561,D14,quản trị kinh doanh quốc tế,0.537,C20,quản trị dịch vụ du lịch và lữ hành,0.491,D14
S08844,8.0,8.25,,,,7.0,9.0,9.0,6.8,"Quản lý,Lãnh đạo,Toán học",XH,quản lý bệnh viện,0.647,D01,quản lý giáo dục,0.647,C04,quản trị kinh doanh,0.637,D01
S08845,6.0,9.0,,,,7.0,7.25,9.75,4.6,"Văn học,Trò chơi điện tử,Văn hóa",XH,công nghệ thông tin,0.58,C14,quản trị kinh doanh quốc tế,0.577,C20,quản trị dịch vụ du lịch và lữ hành,0.551,D66
S08846,6.4,9.0,,,,7.75,9.0,9.25,6.6,"Sáng tạo,Dạy học,Luật pháp",XH,luật kinh tế,0.583,C20,kỹ thuật phần mềm,0.579,C14,digital marketing,0.575,C04
S08847,6.2,6.25,,,,8.25,7.0,8.5,4.6,"Giáo dục,Dạy học,Bảo mật thông tin",XH,an toàn thông tin,0.529,C14,tài chính - ngân hàng,0.336,A08,quản lý tài nguyên và môi trường,0.33,C20
S08848,6.2,7.5,,,,7.0,7.75,8.0,6.8,"Dịch vụ khách hàng,Giao tiếp,Công nghệ",XH,quản trị khách sạn,0.634,D15,logistics và quản lý chuỗi cung ứng,0.623,D01,quản trị kinh doanh quốc tế,0.54,C20
S08849,5.0,6.25,,,,6.5,6.25,8.75,3.4,"Quản lý,Quảng cáo,Kinh doanh",XH,quản trị kinh doanh quốc tế,0.613,C20,quan hệ công chúng,0.545,D14,quản lý tài nguyên và môi trường,0.523,C20
S08850,6.4,8.5,,,,9.25,8.5,9.0,6.2,"Sáng tạo,Dạy học,Lãnh đạo",XH,kỹ thuật phần mềm,0.569,C14,digital marketing,0.562,C04,marketing,0.552,C04
S08851,8.6,7.0,7.25,8.5,8.75,,,,8.2,"Giao tiếp,Y học,Phân tích dữ liệu",TN,logistics và quản lý chuỗi cung ứng,0.687,D07,điều dưỡng,0.685,B00,quản lý bệnh viện,0.685,B00
S08852,5.8,6.0,5.5,6.5,7.0,,,,5.0,"Chăm sóc sức khỏe,Nông nghiệp,Quảng cáo",TN,digital marketing,0.507,B00,thú y,0.497,B00,điều dưỡng,0.497,B00
S08853,8.4,6.5,7.75,5.5,4.5,,,,4.8,"Phân tích dữ liệu,Môi trường,Cơ khí",TN,hóa học,0.609,A00,khoa học dữ liệu và trí tuệ nhân tạo,0.549,A00,an toàn thông tin,0.539,A00
S08854,4.2,7.0,,,,4.75,8.5,8.0,5.4,"Kinh doanh,Đọc sách,Nông nghiệp",XH,quản trị kinh doanh quốc tế,0.543,C20,luật kinh tế,0.533,C20,ngôn ngữ anh,0.499,D15
S08855,4.8,6.5,,,,7.25,7.25,8.0,4.0,"Thể thao,Quảng cáo,Sáng tạo",XH,digital marketing,0.597,C04,quan hệ công chúng,0.567,D14,thiết kế thời trang,0.547,D14
S08856,7.0,8.0,,,,7.0,7.5,8.5,6.0,"Giúp đỡ người khác,Văn học,Luật pháp",XH,tâm lý học,0.56,C20,luật kinh tế,0.54,C20,quản trị nhân lực,0.51,D01
S08857,7.0,8.25,5.25,7.5,6.5,,,,5.8,"Máy tính,Điện tử,Sáng tạo",TN,kỹ thuật phần mềm,0.631,D01,thiết kế đồ họa,0.601,D01,công nghệ thực phẩm,0.537,C08
S08858,7.0,7.75,,,,5.25,6.5,8.5,6.0,"Trò chơi điện tử,Giúp đỡ người khác,Hóa học",XH,công nghệ thông tin,0.56,C14,công nghệ sinh học,0.523,C04,tâm lý học,0.517,D01
S08859,6.2,8.75,,,,9.25,9.0,9.25,3.0,"Truyền thông,Dịch vụ khách hàng,Nghệ thuật",XH,nghệ thuật,0.59,D14,digital marketing,0.569,C04,marketing,0.559,C04
S08860,8.4,8.25,7.5,5.75,8.0,,,,7.0,"Kỹ thuật,Môi trường,Lập trình",TN,kỹ thuật môi trường,0.655,D01,công nghệ sinh học,0.569,B03,tự động hóa,0.565,D01
S08861,5.4,8.0,,,,7.75,8.25,8.25,5.6,"Trò chơi điện tử,Truyền thông,Quản lý",XH,quản lý tài nguyên và môi trường,0.567,C20,quản trị kinh doanh quốc tế,0.557,C20,công nghệ thông tin,0.539,C14
S08862,7.4,8.5,,,,7.5,7.5,8.0,5.2,"Ẩm thực,Sáng tạo,Trò chơi điện tử",XH,công nghệ thực phẩm,0.621,D01,kỹ thuật phần mềm,0.569,C14,công nghệ thông tin,0.569,C14
S08863,7.0,7.0,8.0,7.25,7.25,,,,8.0,"Nông nghiệp,Thống kê,Du lịch",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.567,A01,khoa học dữ liệu,0.557,A01,quản trị khách sạn,0.547,A01
S08864,4.6,8.0,,,,8.0,8.75,8.5,6.0,"Luật pháp,Sáng tạo,Quản lý",XH,quản lý tài nguyên và môi trường,0.577,C20,quản trị kinh doanh quốc tế,0.567,C20,luật kinh tế,0.557,C20
S08865,5.2,6.0,,,,8.0,8.25,9.0,9.6,"Du lịch,Quảng cáo,Đọc sách",XH,ngôn ngữ anh,0.638,D15,quản trị dịch vụ du lịch và lữ hành,0.568,D66,quản trị khách sạn,0.558,D15
S08866,6.0,6.25,,,,7.0,7.5,7.75,5.0,"Dịch vụ khách hàng,Luật pháp,Tự động hóa",XH,luật kinh tế,0.507,C20,quản trị dịch vụ du lịch và lữ hành,0.503,C04,công nghệ kỹ thuật ô tô,0.493,C04
S08867,3.0,6.75,,,,5.5,8.0,8.75,2.6,"Tài chính,Dạy học,Dịch vụ khách hàng",XH,kế toán,0.483,A09,quản trị dịch vụ du lịch và lữ hành,0.481,D66,quản trị khách sạn,0.471,D15
S08868,7.0,8.0,,,,6.25,8.5,8.5,8.0,"Tài chính,Sáng tạo,Giao tiếp",XH,marketing,0.653,C04,quan hệ công chúng,0.637,D01,tâm lý học,0.573,C20
S08869,7.2,8.75,,,,6.5,6.25,8.0,7.6,"Dạy học,Trò chơi điện tử,Sáng tạo",XH,kỹ thuật phần mềm,0.569,C14,công nghệ thông tin,0.569,C14,digital marketing,0.564,D01
S08870,8.4,8.25,8.75,5.25,6.75,,,,6.8,"Truyền thông,Kỹ thuật,Nghiên cứu",TN,kỹ thuật môi trường,0.659,A01,công nghệ vật liệu,0.649,A01,khoa học dữ liệu và trí tuệ nhân tạo,0.579,A01
S08871,8.0,8.25,5.5,4.75,6.25,,,,8.8,"Giao tiếp,Công nghệ,Văn học",TN,logistics và quản lý chuỗi cung ứng,0.684,D01,ngôn ngữ pháp,0.644,D01,khoa học dữ liệu và trí tuệ nhân tạo,0.594,D01
S08872,6.4,5.5,7.0,6.25,7.5,,,,3.8,"Nông nghiệp,Khoa học,Văn hóa",TN,nông nghiệp,0.579,B00,thú y,0.519,A02,y khoa,0.519,A02
S08873,6.8,8.75,,,,6.5,6.0,7.75,7.0,"Quản lý,Chính trị,Văn học",XH,quản trị dịch vụ du lịch và lữ hành,0.553,D66,logistics và quản lý chuỗi cung ứng,0.551,D01,quản trị khách sạn,0.541,D01
S08874,6.2,8.75,,,,6.5,7.0,8.0,5.6,"Lãnh đạo,Dịch vụ khách hàng,Văn học",XH,quản trị dịch vụ du lịch và lữ hành,0.538,D66,quản trị khách sạn,0.525,D15,quản lý bệnh viện,0.514,D01
S08875,6.2,8.75,,,,7.75,7.0,9.25,8.0,"Trò chơi điện tử,Nghệ thuật,Du lịch",XH,quản trị dịch vụ du lịch và lữ hành,0.587,D66,công nghệ thông tin,0.573,C14,quản trị khách sạn,0.567,D14
S08876,8.8,4.75,9.5,9.75,5.25,,,,7.2,"Y học,Chăm sóc sức khỏe,Phân tích dữ liệu",TN,răng - hàm - mặt,0.714,A00,thú y,0.714,A00,điều dưỡng,0.714,A00
S08877,7.6,7.0,6.25,5.25,6.75,,,,8.0,"Y học,Xây dựng,Du lịch",TN,thú y,0.541,D01,quản trị khách sạn,0.541,D01,quản trị dịch vụ du lịch và lữ hành,0.541,D01
S08878,6.6,7.0,,,,6.0,6.0,7.25,3.8,"Giúp đỡ người khác,Quản lý,Chăm sóc sức khỏe",XH,quản lý bệnh viện,0.572,D01,quản trị nhân lực,0.562,D01,quản lý tài nguyên và môi trường,0.51,C20
S08879,6.4,7.75,,,,4.25,7.25,7.75,7.4,"Quản lý,Giúp đỡ người khác,Nghệ thuật",XH,quản trị nhân lực,0.617,D01,quản trị dịch vụ du lịch và lữ hành,0.545,D66,quản lý tài nguyên và môi trường,0.543,C20
S08880,6.8,7.25,,,,6.75,7.0,7.75,4.4,"Dạy học,Trò chơi điện tử,Cơ khí",XH,công nghệ thông tin,0.541,C14,công nghệ kỹ thuật ô tô,0.511,C04,tự động hóa,0.496,D01
S08881,6.0,6.75,4.0,5.25,4.75,,,,3.8,"Nghiên cứu,Động vật,Giúp đỡ người khác",TN,tâm lý học,0.573,B03,thú y,0.561,D01,y khoa,0.553,B00
S08882,6.8,7.5,,,,7.0,7.25,8.25,4.4,"Du lịch,Ẩm thực,Điện tử",XH,quản trị dịch vụ du lịch và lữ hành,0.527,C04,tự động hóa,0.499,D01,quản trị khách sạn,0.495,D15
S08883,7.8,8.25,8.25,5.25,5.25,,,,8.4,"Ngoại ngữ,Sáng tạo,Thống kê",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.586,A01,kỹ thuật phần mềm,0.576,D01,khoa học dữ liệu,0.576,A01
S08884,6.2,9.25,,,,10.0,9.25,9.25,8.2,"Giao tiếp,Sáng tạo,Quản lý",XH,quản trị khách sạn,0.706,D14,quản trị kinh doanh quốc tế,0.7,C20,quan hệ công chúng,0.696,D14
S08885,6.6,9.0,,,,6.25,6.25,9.25,3.8,"Lãnh đạo,Văn học,Quản lý",XH,quản lý bệnh viện,0.599,D01,quản trị kinh doanh,0.589,D01,quản lý tài nguyên và môi trường,0.567,C20
S08886,8.2,8.5,,,,9.5,7.25,8.25,8.8,"Văn học,Ngoại ngữ,Toán học",XH,ngôn ngữ pháp,0.65,D01,khoa học dữ liệu và trí tuệ nhân tạo,0.6,D01,quản trị khách sạn,0.597,D14
S08887,2.6,6.5,,,,3.0,5.25,6.75,3.0,"Tài chính,Chính trị,Điện tử",XH,tài chính - ngân hàng,0.421,C04,quản lý tài nguyên và môi trường,0.287,C20,quản trị kinh doanh quốc tế,0.277,C20
S08888,7.4,6.5,8.5,8.0,7.0,,,,5.4,"Khoa học,Điện tử,Công nghệ",TN,tự động hóa,0.669,A00,kỹ thuật điện - điện tử,0.659,A00,công nghệ vật liệu,0.649,A00
S08889,5.6,7.75,,,,5.75,5.75,8.0,4.6,"Quản lý,Dịch vụ khách hàng,Dạy học",XH,quản trị dịch vụ du lịch và lữ hành,0.611,D66,quản trị khách sạn,0.581,D14,quản lý tài nguyên và môi trường,0.527,C20
S08890,5.6,8.5,,,,6.25,8.5,9.5,4.4,"Dịch vụ khách hàng,Ngoại ngữ,Sáng tạo",XH,quản trị dịch vụ du lịch và lữ hành,0.641,C04,quản trị khách sạn,0.625,D15,quản trị kinh doanh quốc tế,0.583,C20
S08891,7.8,8.5,7.5,8.75,5.5,,,,5.6,"Môi trường,Thống kê,Sáng tạo",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.581,A00,kỹ thuật phần mềm,0.571,A00,khoa học dữ liệu,0.571,A00
S08892,8.6,6.0,6.0,9.0,8.5,,,,7.0,"Xây dựng,Thống kê,Toán học",TN,khoa học dữ liệu,0.678,D07,khoa học dữ liệu và trí tuệ nhân tạo,0.675,A00,toán kinh tế,0.668,B00
S08893,8.8,8.5,8.25,8.5,6.75,,,,9.2,"Xây dựng,Văn học,Phân tích dữ liệu",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.613,D01,an toàn thông tin,0.603,D01,kỹ thuật phần mềm,0.603,D01
S08894,4.8,8.0,,,,6.0,6.75,6.75,2.0,"Văn học,Luật pháp,Chính trị",XH,luật kinh tế,0.507,C20,quan hệ quốc tế,0.443,D15,quản lý tài nguyên và môi trường,0.327,C20
S08895,6.4,7.75,,,,8.25,8.25,8.5,3.8,"Đọc sách,Thiết kế,Giao tiếp",XH,ngôn ngữ anh,0.584,D14,tâm lý học,0.567,C20,quản trị kinh doanh quốc tế,0.557,C20
S08896,4.6,5.5,,,,5.75,7.25,7.75,4.2,"Nghệ thuật,Kinh doanh,Thiên nhiên",XH,quản lý tài nguyên và môi trường,0.513,C20,quản trị kinh doanh quốc tế,0.503,C20,tài chính - ngân hàng,0.471,A08
S08897,5.0,7.5,,,,5.75,8.0,8.75,5.2,"Trò chơi điện tử,Dịch vụ khách hàng,Quảng cáo",XH,công nghệ thông tin,0.533,C14,quản trị dịch vụ du lịch và lữ hành,0.526,D66,digital marketing,0.523,C04
S08898,7.0,8.0,,,,7.5,8.0,8.0,5.6,"Văn hóa,Truyền thông,Giúp đỡ người khác",XH,ngôn ngữ hàn quốc,0.598,D66,nghệ thuật,0.591,D14,tâm lý học,0.56,C20
S08899,8.2,5.0,8.0,6.5,3.25,,,,4.4,"Kỹ thuật,Điện tử,Chăm sóc sức khỏe",TN,kỹ thuật điện - điện tử,0.643,A00,tự động hóa,0.553,A00,răng - hàm - mặt,0.543,A00
S08900,8.8,7.25,8.0,9.0,7.25,,,,5.0,"Toán học,Hóa học,Lập trình",TN,trí tuệ nhân tạo,0.694,A00,khoa học máy tính,0.694,A00,khoa học dữ liệu và trí tuệ nhân tạo,0.604,A00
S08901,8.2,8.5,8.0,8.5,7.0,,,,5.4,"Văn học,Kỹ thuật,Tự động hóa",TN,công nghệ kỹ thuật ô tô,0.659,A00,tự động hóa,0.579,A00,trí tuệ nhân tạo,0.579,A00
S08902,5.2,6.75,,,,6.0,7.75,8.75,5.8,"Giúp đỡ người khác,Dạy học,Lập trình",XH,công nghệ thông tin,0.526,C14,tâm lý học,0.487,D14,tự động hóa,0.487,D01
S08903,6.4,7.25,,,,5.25,7.75,7.0,4.2,"Trò chơi điện tử,Giúp đỡ người khác,Quản lý",XH,quản trị nhân lực,0.568,D01,quản lý tài nguyên và môi trường,0.533,C20,công nghệ thông tin,0.525,C14
S08904,7.0,8.5,,,,8.75,8.75,9.0,,"Kinh doanh,Đọc sách,Sáng tạo",GDTXXH,marketing,0.663,C04,quản trị kinh doanh quốc tế,0.58,C20,kỹ thuật phần mềm,0.577,C14
S08905,5.2,7.0,,,,6.0,8.75,8.25,2.8,"Thiết kế,Đọc sách,Dạy học",XH,công nghệ kỹ thuật ô tô,0.509,C04,ngôn ngữ anh,0.467,D15,kỹ thuật xây dựng,0.457,D84
S08906,6.0,8.5,,,,7.75,9.5,9.5,4.2,"Văn học,Giúp đỡ người khác,Sáng tạo",XH,tâm lý học,0.607,C20,kỹ thuật phần mềm,0.57,C14,digital marketing,0.57,C04
S08907,8.6,7.0,8.25,3.25,4.75,,,,9.2,"Ngoại ngữ,Thống kê,Toán học",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.707,A01,khoa học dữ liệu,0.697,A01,thống kê,0.667,A01
S08908,5.8,7.5,,,,7.75,8.75,8.75,6.2,"Văn hóa,Kinh doanh,Ẩm thực",XH,quản trị kinh doanh quốc tế,0.663,C20,luật kinh tế,0.553,C20,quản trị dịch vụ du lịch và lữ hành,0.539,D15
S08909,6.8,8.5,5.25,7.5,5.75,,,,5.2,"Truyền thông,Môi trường,Chăm sóc sức khỏe",TN,digital marketing,0.523,D01,công nghệ sinh học,0.521,B03,quản lý bệnh viện,0.521,B03
S08910,8.0,7.5,6.5,6.5,7.25,,,,5.4,"Môi trường,Toán học,Tự động hóa",TN,trí tuệ nhân tạo,0.63,A00,công nghệ sinh học,0.543,B03,khoa học dữ liệu và trí tuệ nhân tạo,0.54,A00
S08911,7.6,7.75,7.75,3.75,6.0,,,,9.4,"Ngoại ngữ,Cơ khí,Khoa học",TN,tự động hóa,0.58,A01,thú y,0.57,D01,quản trị khách sạn,0.57,A01
S08912,7.2,7.25,5.75,6.75,6.25,,,,,"Tự động hóa,Chăm sóc sức khỏe,Máy tính",GDTXTN,tự động hóa,0.519,B00,công nghệ thông tin,0.519,B00,quản lý bệnh viện,0.516,B03
