Ngành,Mức điểm đầu vào,Trường đại học,Điểm chuẩn,Tổ hợp,Năm,Ghi chú,Môn nhân hệ số 2
điều dưỡng,Cao,Đại học Y Dược TP.HCM,19.9,B08,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,21.8,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,21.8,D07,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,21.8,D08,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,21.0,A00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,21.0,A02,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,21.0,B00,2024,,
điều dưỡng,Cao,Đại học Y Dược TP.HCM,21.0,B08,2024,,
dược học,Trung bình,Đại học Y khoa Phạm Ngọc Thạch,25.51,B00,2024,,
y khoa,Trung bình,Đại học Y khoa Phạm Ngọc Thạch,26.57,B00,2024,,
điều dưỡng,Trung bình,Đại học Y khoa Phạm Ngọc Thạch,23.57,B00,2024,,
điều dưỡng,Trung bình,Đại học Y khoa Phạm Ngọc Thạch,23.57,B03,2024,,
